ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201012_at,3368.7,P,0.000244
201013_s_at,2739.5,P,0.000244
201014_s_at,2080.3,P,0.000244
201015_s_at,68.2,A,0.80542
201016_at,404.4,P,0.000732
201017_at,602.5,P,0.000244
201018_at,595.4,P,0.000244
201019_s_at,1051.2,P,0.000244
201020_at,1542.8,P,0.000732
201021_s_at,1378.5,P,0.001221
201022_s_at,2730.3,P,0.000244
201023_at,1538.6,P,0.000244
201024_x_at,1723.3,P,0.000244
201025_at,599.3,P,0.010742
201026_at,306.4,P,0.037598
201027_s_at,874.2,P,0.001953
201028_s_at,19179.9,P,0.000244
201029_s_at,29293.4,P,0.000244
201030_x_at,16538.7,P,0.000244
201031_s_at,9242.5,P,0.000244
201032_at,1242.6,P,0.01416
201033_x_at,47715,P,0.000244
201034_at,1632.3,P,0.000244
201035_s_at,1566.5,P,0.01416
201036_s_at,1053.2,P,0.000244
201037_at,2161,P,0.000244
201038_s_at,834,P,0.00415
201039_s_at,1068.8,P,0.001953
201040_at,1597.6,P,0.008057
201041_s_at,4094.4,P,0.000732
201042_at,151.8,A,0.398926
201043_s_at,298.4,P,0.023926
201044_x_at,164,A,0.5
201045_s_at,17.6,A,0.753906
201046_s_at,1288.5,P,0.030273
201047_x_at,1528.2,P,0.000244
201048_x_at,150,A,0.067627
201049_s_at,47641.3,P,0.000244
201050_at,444.6,A,0.19458
201051_at,4795.5,P,0.000244
201052_s_at,957.6,P,0.00415
201053_s_at,608.6,P,0.01416
201054_at,2414,P,0.000244
201055_s_at,508.3,P,0.001221
201056_at,504,P,0.01416
201057_s_at,977.2,P,0.000732
201058_s_at,8.6,A,0.989258
201059_at,172.5,A,0.219482
201060_x_at,346,P,0.00293
201061_s_at,400.6,M,0.056152
201062_at,4.6,A,0.981445
201063_at,686,P,0.000244
201064_s_at,1855.7,P,0.000244
201065_s_at,2490.5,P,0.00293
201066_at,1099.3,P,0.037598
201067_at,535.5,A,0.171387
201068_s_at,1779.7,P,0.000244
201069_at,201.8,A,0.149658
201070_x_at,1728.8,P,0.001221
201071_x_at,6802.9,P,0.000732
201072_s_at,665.7,P,0.00415
201073_s_at,1457.7,P,0.000244
201074_at,2639.2,P,0.001221
201075_s_at,1534.6,P,0.000244
201076_at,893,P,0.005859
201077_s_at,3526.1,P,0.000244
201078_at,1680.3,P,0.000732
201079_at,768.4,P,0.000732
201080_at,729.9,P,0.010742
201081_s_at,538.3,A,0.246094
201082_s_at,628,P,0.000244
201083_s_at,155.2,P,0.037598
201084_s_at,3581,P,0.000244
201085_s_at,2388.6,P,0.00293
201086_x_at,2937.7,P,0.000244
201087_at,633.7,P,0.046143
201088_at,1251.4,P,0.000244
201089_at,1595.4,P,0.000244
201090_x_at,36052.3,P,0.010742
201091_s_at,1157.2,P,0.000732
201092_at,2916.7,P,0.000244
