ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201159_s_at,99.1,A,0.533936
201160_s_at,9202.6,P,0.000244
201161_s_at,6381.9,P,0.000244
201162_at,751,A,0.129639
201163_s_at,649.4,P,0.00293
201164_s_at,1728.8,P,0.000732
201165_s_at,1753.5,P,0.00415
201166_s_at,2112.3,P,0.000244
201167_x_at,438.9,P,0.001953
201168_x_at,1401.9,P,0.046143
201169_s_at,276.6,A,0.171387
201170_s_at,746.2,P,0.01416
201171_at,19.9,A,0.633789
201172_x_at,1087.1,P,0.023926
201173_x_at,1640.7,P,0.001953
201174_s_at,1803.5,P,0.001221
201175_at,956.3,P,0.001953
201176_s_at,576.4,P,0.000244
201177_s_at,1492.7,P,0.000244
201178_at,2138.8,P,0.000732
201179_s_at,853.4,P,0.00415
201180_s_at,1704.3,P,0.000244
201181_at,335.7,P,0.046143
201182_s_at,1381.6,P,0.000244
201183_s_at,2574,P,0.000244
201184_s_at,3416.8,P,0.030273
201185_at,99.8,A,0.533936
201186_at,573.9,P,0.046143
201187_s_at,41.8,A,0.5
201188_s_at,224.7,A,0.533936
201189_s_at,357.3,A,0.303711
201190_s_at,743,P,0.001953
201191_at,424.8,A,0.080566
201192_s_at,662.1,P,0.000732
201193_at,421.3,A,0.095215
201194_at,1052.4,P,0.000732
201195_s_at,753.2,P,0.01416
201196_s_at,1671.9,P,0.000244
201197_at,730.9,P,0.000244
201198_s_at,1263.5,P,0.000732
201199_s_at,1398.4,P,0.01416
201200_at,579.6,P,0.00415
201201_at,812.1,P,0.001953
201202_at,3462.5,P,0.000244
201203_s_at,34.1,A,0.665527
201204_s_at,225.9,A,0.129639
201205_at,189.4,A,0.095215
201206_s_at,137.7,A,0.149658
201207_at,191.9,A,0.398926
201208_s_at,41,A,0.72583
201209_at,2074.5,P,0.000244
201210_at,5364.5,P,0.000244
201211_s_at,1606.3,P,0.000244
201212_at,21,A,0.932373
201213_at,189.8,A,0.334473
201214_s_at,501.9,P,0.00415
201215_at,33.6,A,0.366211
201216_at,7362.1,P,0.000244
201217_x_at,40105.9,P,0.000244
201218_at,567.4,P,0.001221
201219_at,371.9,M,0.056152
201220_x_at,2287.1,P,0.000244
201221_s_at,3902.1,P,0.00293
201222_s_at,589.5,P,0.000244
201223_s_at,452.4,P,0.000244
201224_s_at,1200.8,P,0.010742
201225_s_at,2939.6,P,0.000244
201226_at,2650.2,P,0.000244
201227_s_at,2798.5,P,0.000244
201228_s_at,171.1,A,0.219482
201229_s_at,522.7,P,0.001221
201230_s_at,739,P,0.00293
201231_s_at,6860.8,P,0.000244
201232_s_at,1370.1,P,0.000732
201233_at,566.4,P,0.010742
201234_at,833,A,0.149658
201235_s_at,1402.8,P,0.000244
201236_s_at,4515.7,P,0.000244
201237_at,603.8,P,0.000244
201238_s_at,755.1,P,0.000244
201239_s_at,2198.2,P,0.000244
201240_s_at,4093.6,P,0.000244
201241_at,1095.7,P,0.00293
201242_s_at,125.8,P,0.023926
201243_s_at,206.9,A,0.219482
201244_s_at,1596.8,P,0.000244
201245_s_at,1409.9,P,0.000732
201246_s_at,178.3,A,0.149658
201247_at,393.1,A,0.080566
201248_s_at,302.9,A,0.095215
201249_at,61,A,0.633789
201250_s_at,641.9,P,0.00415
201251_at,3906.8,P,0.000732
201252_at,315.9,M,0.056152
201253_s_at,804.3,P,0.010742
201254_x_at,42320.3,P,0.001221
201255_x_at,2136.1,P,0.000244
