ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200954_at,592.3,A,0.067627
200955_at,976.1,P,0.000732
200956_s_at,1018.3,P,0.000732
200957_s_at,939.4,P,0.000244
200958_s_at,2106.6,P,0.000244
200959_at,1464,P,0.000732
200960_x_at,2312.4,P,0.001953
200961_at,685.5,P,0.000732
200962_at,931.6,P,0.001953
200963_x_at,35559.3,P,0.000244
200964_at,6401.4,P,0.000244
200965_s_at,701.6,P,0.000244
200966_x_at,3441.1,P,0.000244
200967_at,2067.7,P,0.000244
200968_s_at,2434.2,P,0.000244
200969_at,774.5,P,0.000244
200970_s_at,1128.6,P,0.000732
200971_s_at,3402,P,0.000244
200972_at,1862.9,P,0.000244
200973_s_at,990.2,P,0.000732
200974_at,345.6,P,0.046143
200975_at,1314.3,P,0.000244
200976_s_at,1711.3,P,0.000244
200977_s_at,1495.6,P,0.000244
200978_at,3342.8,P,0.000244
200979_at,725.8,P,0.000244
200980_s_at,2915,P,0.000732
200981_x_at,18353.4,P,0.000244
200982_s_at,430.9,A,0.067627
200983_x_at,366.7,P,0.001953
200984_s_at,291.8,P,0.01416
200985_s_at,191,P,0.046143
200986_at,88.5,A,0.366211
200987_x_at,592.3,A,0.067627
200988_s_at,432.9,P,0.00415
200989_at,5555.2,P,0.000244
200990_at,3569.8,P,0.000732
200991_s_at,955.4,P,0.01416
200992_at,1750.6,P,0.000244
200993_at,1480.4,P,0.000244
200994_at,1209.8,P,0.000244
200995_at,557.6,P,0.018555
200996_at,3274,P,0.000244
200997_at,1312.7,P,0.000244
200998_s_at,453.6,P,0.023926
200999_s_at,338.6,P,0.010742
201000_at,2194.9,P,0.005859
201001_s_at,407.8,P,0.000732
201002_s_at,1640.8,P,0.000244
201003_x_at,1648.8,P,0.000244
201004_at,5186.5,P,0.000244
201005_at,9133,P,0.000244
201006_at,71,A,0.5
201007_at,1901.4,P,0.000244
201008_s_at,1438.2,P,0.00293
201009_s_at,2708.3,P,0.001221
201010_s_at,3955.7,P,0.000244
201011_at,998.2,P,0.000732
201012_at,233.9,P,0.00293
201013_s_at,1964.8,P,0.000244
201014_s_at,1052.6,P,0.000244
201015_s_at,4830.6,P,0.000244
201016_at,875.7,P,0.000244
201017_at,1333.3,P,0.000244
201018_at,1867.9,P,0.000244
201019_s_at,2208.6,P,0.000244
201020_at,1426.6,P,0.000244
201021_s_at,215.7,A,0.111572
201022_s_at,136.9,P,0.005859
201023_at,3650.3,P,0.000244
201024_x_at,506.7,P,0.000244
201025_at,301.8,P,0.001221
201026_at,207.4,P,0.023926
201027_s_at,554.6,P,0.00415
201028_s_at,2031.1,P,0.001953
201029_s_at,4249.2,P,0.000244
201030_x_at,5579.4,P,0.000732
201031_s_at,2056.8,P,0.000244
201032_at,3009.3,P,0.000244
201033_x_at,30990,P,0.000244
201034_at,3228.6,P,0.000244
201035_s_at,883.5,P,0.018555
201036_s_at,1026.6,P,0.000244
201037_at,1370,P,0.001221
201038_s_at,780.1,P,0.000732
201039_s_at,552.2,P,0.010742
201040_at,837.9,P,0.010742
201041_s_at,7836.3,P,0.000244
201042_at,148.2,A,0.171387
201043_s_at,204.3,P,0.00293
201044_x_at,218.3,A,0.111572
201045_s_at,10.2,A,0.633789
201046_s_at,860.6,P,0.018555
201047_x_at,1459.9,P,0.000244
201048_x_at,177.5,A,0.111572
201049_s_at,47027.8,P,0.000244
201050_at,172.3,A,0.19458
