ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201120_s_at,238.1,A,0.696289
201121_s_at,1158.8,A,0.080566
201122_x_at,603.2,A,0.111572
201123_s_at,106.1,A,0.366211
201124_at,94.1,A,0.246094
201125_s_at,47.5,A,0.850342
201126_s_at,913,P,0.000732
201127_s_at,517.9,P,0.010742
201128_s_at,2107.4,P,0.000244
201129_at,1782.2,P,0.000244
201130_s_at,63.2,A,0.432373
201131_s_at,9.9,A,0.943848
201132_at,800.3,P,0.000244
201133_s_at,1074.4,P,0.000244
201134_x_at,4615.6,P,0.000732
201135_at,1587.1,P,0.000244
201136_at,615.4,A,0.246094
201137_s_at,17087.4,P,0.000244
201138_s_at,648.4,P,0.000244
201139_s_at,1143.8,P,0.00415
201140_s_at,260.9,A,0.129639
201141_at,309.3,P,0.008057
201142_at,937.9,P,0.000244
201143_s_at,250.9,P,0.030273
201144_s_at,1407.1,P,0.001953
201145_at,1483,P,0.000244
201146_at,861.9,P,0.000244
201147_s_at,51,A,0.696289
201148_s_at,132.5,A,0.567627
201149_s_at,303.1,P,0.030273
201150_s_at,108.3,A,0.219482
201151_s_at,827.6,P,0.000244
201152_s_at,2398.6,P,0.000244
201153_s_at,3540.5,P,0.000244
201154_x_at,20100.3,P,0.000244
201155_s_at,676.7,P,0.000244
201156_s_at,370.5,A,0.171387
201157_s_at,607,P,0.001221
201158_at,212.8,A,0.27417
201159_s_at,79.7,A,0.696289
201160_s_at,10308.2,P,0.000732
201161_s_at,4469.9,P,0.000244
201162_at,419.3,A,0.303711
201163_s_at,540.9,P,0.000732
201164_s_at,942.5,P,0.001953
201165_s_at,2369.5,P,0.008057
201166_s_at,2563.4,P,0.000244
201167_x_at,64.2,A,0.466064
201168_x_at,952.1,A,0.19458
201169_s_at,96,A,0.601074
201170_s_at,46.5,A,0.696289
201171_at,8.4,A,0.953857
201172_x_at,2876.3,P,0.01416
201173_x_at,1364.3,P,0.001221
201174_s_at,2506.8,P,0.000732
201175_at,1873.9,P,0.000732
201176_s_at,1285.6,P,0.000732
201177_s_at,1088.9,P,0.000244
201178_at,2103.7,P,0.000732
201179_s_at,792.3,P,0.008057
201180_s_at,2645.4,P,0.000244
201181_at,252.7,A,0.067627
201182_s_at,260.5,A,0.27417
201183_s_at,744.3,P,0.008057
201184_s_at,2177.9,A,0.080566
201185_at,369,A,0.432373
201186_at,674.6,P,0.037598
201187_s_at,200.3,A,0.19458
201188_s_at,48.2,A,0.904785
201189_s_at,130.6,A,0.665527
201190_s_at,685.5,P,0.023926
201191_at,64.8,A,0.601074
201192_s_at,388.7,P,0.005859
201193_at,1121.7,P,0.046143
201194_at,337.2,M,0.056152
201195_s_at,713.2,P,0.046143
201196_s_at,762.9,P,0.000244
201197_at,694.2,P,0.000244
201198_s_at,857.5,P,0.046143
201199_s_at,1807.8,P,0.01416
201200_at,697.4,P,0.00415
201201_at,2277.4,P,0.00293
201202_at,1152.8,P,0.000244
201203_s_at,44.6,A,0.919434
201204_s_at,269.3,P,0.018555
201205_at,224.1,A,0.080566
201206_s_at,201.2,A,0.111572
201207_at,587.1,P,0.037598
201208_s_at,49.6,A,0.665527
201209_at,3206.3,P,0.000732
201210_at,3492.7,P,0.000732
201211_s_at,375.5,A,0.303711
201212_at,37.3,A,0.870361
201213_at,351.7,A,0.366211
201214_s_at,669.1,P,0.000244
201215_at,45.3,A,0.366211
201216_at,2091.3,P,0.000244
201217_x_at,38657.6,P,0.000244
201218_at,968.8,P,0.000732
201219_at,235.2,A,0.111572
201220_x_at,2436.7,P,0.000244
201221_s_at,3018.3,P,0.001953
201222_s_at,1092.1,P,0.000244
201223_s_at,707.2,P,0.00415
201224_s_at,270.6,A,0.27417
201225_s_at,3268.5,P,0.000244
201226_at,1231.8,P,0.000244
201227_s_at,1972.5,P,0.000244
201228_s_at,250.9,P,0.037598
201229_s_at,165.8,M,0.056152
201230_s_at,895.4,P,0.01416
201231_s_at,4791.4,P,0.000244
201232_s_at,689,P,0.005859
201233_at,298.2,P,0.037598
201234_at,1144.3,A,0.171387
201235_s_at,67.4,A,0.567627
201236_s_at,4123.8,P,0.001953
201237_at,625,P,0.000732
201238_s_at,1274.3,P,0.001221
201239_s_at,2519.2,P,0.000244
201240_s_at,5064.1,P,0.000244
201241_at,1777,P,0.00415
201242_s_at,118.9,A,0.171387
201243_s_at,30.7,A,0.888428
201244_s_at,2158,P,0.000732
201245_s_at,712,P,0.00415
201246_s_at,48.1,A,0.753906
201247_at,903.2,P,0.01416
201248_s_at,611.7,A,0.246094
201249_at,404.7,A,0.149658
201250_s_at,609.7,P,0.018555
201251_at,3152,P,0.001221
201252_at,368.1,A,0.067627
201253_s_at,1025.7,P,0.010742
201254_x_at,33831.7,P,0.001221
