ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201029_s_at,21762.2,P,0.000244
201030_x_at,8049.2,P,0.000732
201031_s_at,2555.9,P,0.000732
201032_at,828.9,P,0.046143
201033_x_at,53468.9,P,0.000244
201034_at,1607.7,P,0.000244
201035_s_at,1078,A,0.080566
201036_s_at,683.6,P,0.000732
201037_at,753,P,0.030273
201038_s_at,809.3,P,0.00293
201039_s_at,1321.5,P,0.000244
201040_at,1335,P,0.005859
201041_s_at,5094.7,P,0.000244
201042_at,423.3,A,0.149658
201043_s_at,498.5,P,0.010742
201044_x_at,63.6,A,0.753906
201045_s_at,24.2,A,0.850342
201046_s_at,1778.9,P,0.037598
201047_x_at,1062.2,P,0.00415
201048_x_at,296.9,P,0.030273
201049_s_at,68192.8,P,0.000244
201050_at,477.6,A,0.149658
201051_at,5352.7,P,0.000244
201052_s_at,1338.5,P,0.001953
201053_s_at,670.9,P,0.00415
201054_at,2201.6,P,0.000244
201055_s_at,454.9,P,0.030273
201056_at,482.2,P,0.010742
201057_s_at,1032,P,0.001953
201058_s_at,12.5,A,0.98584
201059_at,264.9,A,0.27417
201060_x_at,2489.9,P,0.001953
201061_s_at,2362.8,P,0.001221
201062_at,10.6,A,0.888428
201063_at,603.6,P,0.000244
201064_s_at,1387.6,P,0.000244
201065_s_at,1514.7,P,0.010742
201066_at,1076.5,P,0.037598
201067_at,386.4,A,0.398926
201068_s_at,1545.5,P,0.000244
201069_at,202.8,A,0.219482
201070_x_at,1079.6,P,0.023926
201071_x_at,4937.4,P,0.001221
201072_s_at,462,A,0.111572
201073_s_at,995.9,P,0.001953
201074_at,1618.4,P,0.001221
201075_s_at,953.9,P,0.000244
201076_at,1343.6,P,0.010742
201077_s_at,3132.9,P,0.000244
201078_at,1427.6,P,0.001953
201079_at,621.8,A,0.067627
201080_at,694.3,P,0.01416
201081_s_at,585.3,A,0.398926
201082_s_at,638.2,P,0.001221
201083_s_at,89.8,A,0.129639
201084_s_at,2698.1,P,0.000244
201085_s_at,411.8,A,0.303711
201086_x_at,2868.4,P,0.000244
201087_at,724.2,A,0.095215
201088_at,2100.3,P,0.000244
201089_at,751.7,P,0.005859
201090_x_at,31121.3,P,0.008057
201091_s_at,947.2,P,0.001221
201092_at,2500.6,P,0.000244
201093_x_at,818.8,P,0.018555
201094_at,40575.4,P,0.000244
201095_at,591.7,A,0.067627
201096_s_at,1055.2,P,0.000244
201097_s_at,1477.2,P,0.000732
201098_at,1070.1,P,0.000732
201099_at,1142.6,P,0.00293
201100_s_at,1331,P,0.01416
201101_s_at,584.8,P,0.023926
201102_s_at,1396.6,P,0.00415
201103_x_at,1600.9,P,0.000732
201104_x_at,1810.6,P,0.023926
201105_at,286.1,A,0.398926
201106_at,2446,P,0.001221
201107_s_at,10.7,A,0.998779
201108_s_at,468.3,A,0.129639
201109_s_at,47.3,A,0.696289
201110_s_at,14.2,A,0.932373
201111_at,715.8,P,0.000244
201112_s_at,2447.2,P,0.000732
201113_at,2586.7,P,0.001953
201114_x_at,2530.7,P,0.010742
201115_at,1042.5,P,0.030273
201116_s_at,76.6,A,0.904785
201117_s_at,6.9,A,0.962402
201118_at,1220.4,P,0.001221
201119_s_at,4428.4,P,0.000732
201120_s_at,233.9,A,0.567627
201121_s_at,1400.5,A,0.080566
201122_x_at,1834.3,P,0.037598
201123_s_at,1562.7,P,0.000732
201124_at,149.8,A,0.432373
201125_s_at,49.9,A,0.696289
201126_s_at,867.7,P,0.001953
201127_s_at,697.7,P,0.023926
201128_s_at,2257,P,0.000732
201129_at,1313,P,0.000244
201130_s_at,116.2,A,0.398926
201131_s_at,63.4,A,0.5
201132_at,686.9,P,0.000244
201133_s_at,573.5,P,0.000244
201134_x_at,4538.7,P,0.001221
201135_at,1882,P,0.001221
201136_at,1641,P,0.005859
201137_s_at,17432.8,P,0.000732
201138_s_at,428,P,0.001953
201139_s_at,1001,P,0.001953
201140_s_at,479.7,P,0.00293
201141_at,316.9,M,0.056152
201142_at,1179.8,P,0.001953
201143_s_at,367.7,P,0.001953
201144_s_at,1159.3,P,0.001953
201145_at,1445.9,P,0.001953
201146_at,922.1,P,0.000732
201147_s_at,14.6,A,0.989258
201148_s_at,230,A,0.366211
201149_s_at,408.4,A,0.303711
201150_s_at,103.4,A,0.432373
201151_s_at,1066.7,P,0.000244
201152_s_at,4289.2,P,0.000244
201153_s_at,3172.2,P,0.000732
201154_x_at,20014.2,P,0.000244
201155_s_at,918.7,A,0.067627
201156_s_at,252.1,A,0.080566
201157_s_at,796.9,P,0.00293
201158_at,300.9,A,0.19458
201159_s_at,58.2,A,0.633789
201160_s_at,5137.3,P,0.000244
201161_s_at,3171.6,P,0.000244
201162_at,292.2,A,0.432373
201163_s_at,648.5,P,0.000732
201164_s_at,735.2,A,0.067627
201165_s_at,1505.6,P,0.030273
