ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201001_s_at,659.9,P,0.001953
201002_s_at,1670.1,P,0.000732
201003_x_at,611.9,P,0.005859
201004_at,2941.7,P,0.000244
201005_at,13887,P,0.000244
201006_at,223.7,A,0.171387
201007_at,1089.7,P,0.001953
201008_s_at,24103.4,P,0.000244
201009_s_at,20962.9,P,0.000244
201010_s_at,30185.6,P,0.000244
201011_at,284.4,P,0.005859
201012_at,498,P,0.00293
201013_s_at,145.4,A,0.111572
201014_s_at,72.1,A,0.334473
201015_s_at,3491.4,P,0.000244
201016_at,390.6,P,0.000244
201017_at,1425.4,P,0.000244
201018_at,1572.6,P,0.000244
201019_s_at,1596.5,P,0.000244
201020_at,1950.8,P,0.000244
201021_s_at,799.8,P,0.01416
201022_s_at,666.8,P,0.000732
201023_at,2399.6,P,0.000244
201024_x_at,289,A,0.19458
201025_at,435.3,P,0.046143
201026_at,276,A,0.095215
201027_s_at,332.6,P,0.030273
201028_s_at,3634.8,P,0.001221
201029_s_at,5592.2,P,0.000244
201030_x_at,2571.7,P,0.00293
201031_s_at,9258.9,P,0.000244
201032_at,1464.3,P,0.005859
201033_x_at,35022.5,P,0.000244
201034_at,4925.3,P,0.000244
201035_s_at,710.9,A,0.219482
201036_s_at,182.4,P,0.018555
201037_at,740.4,P,0.008057
201038_s_at,288.9,P,0.01416
201039_s_at,1371.4,P,0.001953
201040_at,1244,P,0.030273
201041_s_at,10416.3,P,0.000732
201042_at,257.8,A,0.149658
201043_s_at,68.3,A,0.398926
201044_x_at,546.5,P,0.018555
201045_s_at,41,A,0.5
201046_s_at,1481.1,P,0.037598
201047_x_at,1026.6,P,0.000732
201048_x_at,304.5,M,0.056152
201049_s_at,47875.6,P,0.000244
201050_at,62.6,A,0.601074
201051_at,1508.7,P,0.000244
201052_s_at,617.4,P,0.030273
201053_s_at,413.3,P,0.037598
201054_at,1137.6,P,0.000244
201055_s_at,411,P,0.001221
201056_at,829,P,0.030273
201057_s_at,1766.7,P,0.000244
201058_s_at,8.9,A,0.98584
201059_at,305.3,A,0.129639
201060_x_at,2405.1,P,0.001221
201061_s_at,1854.3,P,0.000732
201062_at,9.6,A,0.919434
201063_at,247.1,P,0.001221
201064_s_at,1383.9,P,0.000244
201065_s_at,3023.2,P,0.000732
201066_at,639,A,0.129639
201067_at,387.5,A,0.171387
201068_s_at,2717.9,P,0.000244
201069_at,156.7,A,0.19458
201070_x_at,3177.5,P,0.000244
201071_x_at,11020.3,P,0.000732
201072_s_at,757.8,P,0.030273
201073_s_at,1040.4,P,0.001221
201074_at,1072.4,P,0.001953
201075_s_at,926.8,P,0.000244
201076_at,1165.3,P,0.00415
201077_s_at,5380.3,P,0.000244
201078_at,1571.6,P,0.001953
201079_at,978.7,P,0.000244
201080_at,442.4,A,0.067627
201081_s_at,262.3,A,0.432373
201082_s_at,334.5,P,0.005859
201083_s_at,307.2,P,0.00415
201084_s_at,6382.5,P,0.000244
201085_s_at,2004.3,P,0.01416
201086_x_at,1035.8,P,0.00293
201087_at,969.8,P,0.030273
201088_at,1290.9,P,0.000244
201089_at,1086,P,0.000244
201090_x_at,14124.9,P,0.008057
201091_s_at,478,P,0.001953
201092_at,3152,P,0.000244
201093_x_at,1424.7,P,0.005859
201094_at,31774.4,P,0.000244
201095_at,878.5,A,0.095215
201096_s_at,1395.7,P,0.000732
201097_s_at,1722.8,P,0.000244
201098_at,605.6,P,0.001953
201099_at,1743.8,P,0.000244
201100_s_at,2626.3,P,0.000732
201101_s_at,3290.8,P,0.000244
201102_s_at,989.4,P,0.000732
201103_x_at,4445.9,P,0.000244
201104_x_at,3772.8,P,0.001953
201105_at,14.5,A,0.696289
201106_at,1549.3,P,0.001221
201107_s_at,11.2,A,0.99585
201108_s_at,255.4,A,0.149658
201109_s_at,143.4,A,0.533936
201110_s_at,9.7,A,0.696289
201111_at,358.8,M,0.056152
201112_s_at,1661.4,P,0.000732
201113_at,1490.4,P,0.001953
201114_x_at,1445.7,P,0.023926
201115_at,250.6,A,0.129639
201116_s_at,44.7,A,0.780518
201117_s_at,11.2,A,0.753906
201118_at,605.4,P,0.023926
201119_s_at,3252.4,P,0.001221
201120_s_at,252.8,A,0.601074
201121_s_at,1171.1,A,0.067627
201122_x_at,629.1,A,0.067627
201123_s_at,43.3,A,0.366211
201124_at,274.1,A,0.111572
201125_s_at,69.5,A,0.80542
201126_s_at,507.6,P,0.008057
201127_s_at,259.8,A,0.149658
201128_s_at,1089.5,P,0.00415
201129_at,442.3,P,0.000244
201130_s_at,69.4,A,0.366211
201131_s_at,66.3,A,0.567627
201132_at,509.2,P,0.000244
201133_s_at,1067.7,P,0.000244
201134_x_at,1725.4,P,0.00293
201135_at,1379.1,P,0.00293
201136_at,374.3,A,0.246094
201137_s_at,5276.8,P,0.00293
201138_s_at,363.7,P,0.001953
201139_s_at,396,P,0.030273
201140_s_at,835.7,P,0.00293
201141_at,227.3,A,0.095215
201142_at,464.6,P,0.00293
201143_s_at,322.5,P,0.030273
201144_s_at,647.9,P,0.010742
201145_at,551.9,P,0.037598
201146_at,1247.4,P,0.000732
201147_s_at,13.7,A,0.932373
201148_s_at,401.9,A,0.149658
201149_s_at,338.9,A,0.171387
201150_s_at,48.5,A,0.5
201151_s_at,513.7,P,0.00293
201152_s_at,1947.7,P,0.000732
201153_s_at,1248.7,P,0.000732
201154_x_at,20567,P,0.000244
201155_s_at,1723.9,P,0.005859
201156_s_at,600.6,P,0.01416
201157_s_at,627.8,P,0.000244
201158_at,18.9,A,0.533936
201159_s_at,192.2,A,0.72583
201160_s_at,22101.5,P,0.000244
201161_s_at,19794.5,P,0.000244
201162_at,30,A,0.904785
201163_s_at,101.2,A,0.303711
201164_s_at,2633.9,P,0.000244
